"n","Id","Name","Period","dim_IC_low","dim_ideology","dim_IC_high","wnom_ideology","bay_ic_low","bay_ideology","bay_ic_high","quant_parties","party_1","party_2","party_3","party_4","Sex","Birth_date"
"2191",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2192",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2193",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2194",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2195",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2196",1122,"Luis Alberto Cuello Peña y Lillo","Periodo_6",-1.60877133559348,-1.63714194771839,-1.66551255984329,-0.948822498321533,-1.38694340128492,-1.2833576978178,-1.17370606994372,1,"PC",NA,NA,NA,"Masculino","1977-01-24T00:00:00"
"2197",1123,"Gonzalo De la Carrera Correa","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-01-13T00:00:00"
"2198",1123,"Gonzalo De la Carrera Correa","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-01-13T00:00:00"
"2199",1123,"Gonzalo De la Carrera Correa","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-01-13T00:00:00"
"2200",1123,"Gonzalo De la Carrera Correa","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-01-13T00:00:00"
"2201",1123,"Gonzalo De la Carrera Correa","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-01-13T00:00:00"
"2202",1123,"Gonzalo De la Carrera Correa","Periodo_6",0.136688222563024,0.108317610438116,0.0799469983132083,0.935853779315948,1.43866764117423,1.48316770792108,1.52970767685423,2,"PREP","IND",NA,NA,"Masculino","1962-01-13T00:00:00"
"2203",1124,"Tomás De Rementería Venegas","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2204",1124,"Tomás De Rementería Venegas","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2205",1124,"Tomás De Rementería Venegas","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2206",1124,"Tomás De Rementería Venegas","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2207",1124,"Tomás De Rementería Venegas","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2208",1124,"Tomás De Rementería Venegas","Periodo_6",-0.676842717778039,-0.705213329902947,-0.733583942027855,-0.666228532791138,-0.743901536234945,-0.709688936514288,-0.676719349099173,1,"PS",NA,NA,NA,"Masculino","1987-03-17T00:00:00"
"2209",1125,"Viviana Delgado Riquelme","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-09-04T00:00:00"
"2210",1125,"Viviana Delgado Riquelme","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-09-04T00:00:00"
"2211",1125,"Viviana Delgado Riquelme","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-09-04T00:00:00"
"2212",1125,"Viviana Delgado Riquelme","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-09-04T00:00:00"
"2213",1125,"Viviana Delgado Riquelme","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-09-04T00:00:00"
"2214",1125,"Viviana Delgado Riquelme","Periodo_6",-1.26210210504977,-1.29047271717468,-1.31884332929958,-0.720387041568756,-0.83953429136318,-0.799439299905592,-0.73765984311426,2,"PEV","IND",NA,NA,"Femenino","1973-09-04T00:00:00"
"2215",1126,"Felipe Donoso Castro","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2216",1126,"Felipe Donoso Castro","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2217",1126,"Felipe Donoso Castro","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2218",1126,"Felipe Donoso Castro","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2219",1126,"Felipe Donoso Castro","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2220",1126,"Felipe Donoso Castro","Periodo_6",0.839514304197125,0.811143692072217,0.782773079947309,0.5538609623909,0.822735352317782,0.856888008036432,0.909111458812726,1,"UDI",NA,NA,NA,"Masculino","1982-12-12T00:00:00"
"2221",1127,"Lorena Fries Monleón","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-04-01T00:00:00"
"2222",1127,"Lorena Fries Monleón","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-04-01T00:00:00"
"2223",1127,"Lorena Fries Monleón","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-04-01T00:00:00"
"2224",1127,"Lorena Fries Monleón","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-04-01T00:00:00"
"2225",1127,"Lorena Fries Monleón","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-04-01T00:00:00"
"2226",1127,"Lorena Fries Monleón","Periodo_6",-0.912907175217619,-0.941277787342527,-0.969648399467435,-0.903867602348328,-1.32297822600839,-1.23609822434349,-1.13300990240758,3,"IND","PCS","FA",NA,"Femenino","1960-04-01T00:00:00"
"2227",1128,"Ana María Gazmuri Vieira","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-22T00:00:00"
"2228",1128,"Ana María Gazmuri Vieira","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-22T00:00:00"
"2229",1128,"Ana María Gazmuri Vieira","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-22T00:00:00"
"2230",1128,"Ana María Gazmuri Vieira","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-22T00:00:00"
"2231",1128,"Ana María Gazmuri Vieira","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-22T00:00:00"
"2232",1128,"Ana María Gazmuri Vieira","Periodo_6",-1.03640502697851,-1.06477563910342,-1.09314625122833,-0.983394622802734,-1.47958029490892,-1.40611789576086,-1.28641097674676,2,"IND","PAH",NA,NA,"Femenino","1966-01-22T00:00:00"
"2233",1129,"Andrés Giordano Salazar","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-12-29T00:00:00"
"2234",1129,"Andrés Giordano Salazar","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-12-29T00:00:00"
"2235",1129,"Andrés Giordano Salazar","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-12-29T00:00:00"
"2236",1129,"Andrés Giordano Salazar","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-12-29T00:00:00"
"2237",1129,"Andrés Giordano Salazar","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-12-29T00:00:00"
"2238",1129,"Andrés Giordano Salazar","Periodo_6",-1.52804222493674,-1.55641283706165,-1.58478344918656,-0.889891684055328,-1.18412677773512,-1.13908574327949,-1.09043249442334,2,"IND","FA",NA,NA,"Masculino","1986-12-29T00:00:00"
"2239",1130,"Marta González Olea","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2240",1130,"Marta González Olea","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2241",1130,"Marta González Olea","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2242",1130,"Marta González Olea","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2243",1130,"Marta González Olea","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2244",1130,"Marta González Olea","Periodo_6",-0.600496667045716,-0.628867279170624,-0.657237891295532,-0.564035475254059,-0.573462681554128,-0.538669057758141,-0.501602835385431,1,"IND",NA,NA,NA,"Femenino","1980-10-23T00:00:00"
"2245",1131,"Mauro González Villarroel","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2246",1131,"Mauro González Villarroel","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2247",1131,"Mauro González Villarroel","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2248",1131,"Mauro González Villarroel","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2249",1131,"Mauro González Villarroel","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2250",1131,"Mauro González Villarroel","Periodo_6",0.438195843831537,0.409825231706629,0.381454619581721,0.456061244010925,0.652714632637545,0.689567390173745,0.72699390952666,1,"RN",NA,NA,NA,"Masculino","1985-05-25T00:00:00"
"2251",1132,"Jorge Guzmán Zepeda","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2252",1132,"Jorge Guzmán Zepeda","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2253",1132,"Jorge Guzmán Zepeda","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2254",1132,"Jorge Guzmán Zepeda","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2255",1132,"Jorge Guzmán Zepeda","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2256",1132,"Jorge Guzmán Zepeda","Periodo_6",0.346247773749342,0.317877161624434,0.289506549499526,0.372805804014206,0.511134222235883,0.539711531192298,0.574935187099127,1,"EVOP",NA,NA,NA,"Masculino","1985-06-11T00:00:00"
"2257",1133,"Juan Irarrázaval Rossel","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2258",1133,"Juan Irarrázaval Rossel","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2259",1133,"Juan Irarrázaval Rossel","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2260",1133,"Juan Irarrázaval Rossel","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2261",1133,"Juan Irarrázaval Rossel","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2262",1133,"Juan Irarrázaval Rossel","Periodo_6",0.815664877708717,0.787294265583809,0.758923653458901,0.95886492729187,1.45754909495024,1.51447026621737,1.55409968128836,1,"PREP",NA,NA,NA,"Masculino","1983-06-23T00:00:00"
"2263",1134,"Andrés Jouannet Valderrama","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-29T00:00:00"
"2264",1134,"Andrés Jouannet Valderrama","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-29T00:00:00"
"2265",1134,"Andrés Jouannet Valderrama","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-29T00:00:00"
"2266",1134,"Andrés Jouannet Valderrama","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-29T00:00:00"
"2267",1134,"Andrés Jouannet Valderrama","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-29T00:00:00"
"2268",1134,"Andrés Jouannet Valderrama","Periodo_6",-0.333107551973625,-0.361478164098533,-0.389848776223441,-0.226437270641327,-0.104016602190713,-0.0830690766648752,-0.0555638234219041,2,"IND","AMA",NA,NA,"Masculino","1967-07-29T00:00:00"
"2269",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1976-01-05T00:00:00"
"2270",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1976-01-05T00:00:00"
"2271",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1976-01-05T00:00:00"
"2272",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1976-01-05T00:00:00"
"2273",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1976-01-05T00:00:00"
"2274",1135,"Johannes Kaiser Barents-Von Hohenhagen","Periodo_6",1.3586492317323,1.3302786196074,1.30190800748249,1,1.57654823751308,1.62550533978856,1.67131308576788,2,"PREP","IND",NA,NA,"Masculino","1976-01-05T00:00:00"
"2275",1136,"Paula Labra Besserer","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2276",1136,"Paula Labra Besserer","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2277",1136,"Paula Labra Besserer","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2278",1136,"Paula Labra Besserer","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2279",1136,"Paula Labra Besserer","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2280",1136,"Paula Labra Besserer","Periodo_6",0.221427095321542,0.193056483196634,0.164685871071726,0.553964018821716,0.804764330388477,0.861876296109281,0.920758642671964,1,"IND",NA,NA,NA,"Femenino","1987-05-04T00:00:00"
"2281",1137,"Tomás Lagomarsino Guzmán","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2282",1137,"Tomás Lagomarsino Guzmán","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2283",1137,"Tomás Lagomarsino Guzmán","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2284",1137,"Tomás Lagomarsino Guzmán","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2285",1137,"Tomás Lagomarsino Guzmán","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2286",1137,"Tomás Lagomarsino Guzmán","Periodo_6",-0.571968667719623,-0.600339279844531,-0.628709891969439,-0.375320345163345,-0.264818072802519,-0.239817711182056,-0.217104059182762,1,"IND",NA,NA,NA,"Masculino","1990-07-13T00:00:00"
"2287",1138,"Henry Leal Bizama","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2288",1138,"Henry Leal Bizama","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2289",1138,"Henry Leal Bizama","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2290",1138,"Henry Leal Bizama","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2291",1138,"Henry Leal Bizama","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2292",1138,"Henry Leal Bizama","Periodo_6",0.483853726506392,0.455483114381484,0.427112502256576,0.502295792102814,0.708805580667315,0.753640301632254,0.790221885221637,1,"UDI",NA,NA,NA,"Masculino","1972-09-16T00:00:00"
"2293",1139,"Enrique Lee Flores","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-12-16T00:00:00"
"2294",1139,"Enrique Lee Flores","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-12-16T00:00:00"
"2295",1139,"Enrique Lee Flores","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-12-16T00:00:00"
"2296",1139,"Enrique Lee Flores","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-12-16T00:00:00"
"2297",1139,"Enrique Lee Flores","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-12-16T00:00:00"
"2298",1139,"Enrique Lee Flores","Periodo_6",0.125002054188919,0.0966314420640111,0.0682608299391032,0.381294757127762,0.517936680918068,0.559778352128546,0.602982914563049,2,"PRI","IND",NA,NA,"Masculino","1967-12-16T00:00:00"
"2299",1140,"Daniel Lilayu Vivanco","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2300",1140,"Daniel Lilayu Vivanco","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2301",1140,"Daniel Lilayu Vivanco","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2302",1140,"Daniel Lilayu Vivanco","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2303",1140,"Daniel Lilayu Vivanco","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2304",1140,"Daniel Lilayu Vivanco","Periodo_6",0.75591927730912,0.727548665184212,0.699178053059304,0.52144467830658,0.754693099775908,0.798683498429506,0.84513139168415,1,"UDI",NA,NA,NA,"Masculino","1949-03-02T00:00:00"
"2305",1141,"Luis Malla Valenzuela","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2306",1141,"Luis Malla Valenzuela","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2307",1141,"Luis Malla Valenzuela","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2308",1141,"Luis Malla Valenzuela","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2309",1141,"Luis Malla Valenzuela","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2310",1141,"Luis Malla Valenzuela","Periodo_6",-1.01643866781962,-1.04480927994453,-1.07317989206944,-0.634407639503479,-0.677953224812488,-0.635986174632725,-0.599367885500126,1,"LIBERAL",NA,NA,NA,"Masculino","1992-05-16T00:00:00"
"2311",1142,"Daniel Manouchehri Lobos","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2312",1142,"Daniel Manouchehri Lobos","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2313",1142,"Daniel Manouchehri Lobos","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2314",1142,"Daniel Manouchehri Lobos","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2315",1142,"Daniel Manouchehri Lobos","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2316",1142,"Daniel Manouchehri Lobos","Periodo_6",-0.96031423701605,-0.988684849140958,-1.01705546126587,-0.658609211444855,-0.698714805365148,-0.659256810658403,-0.616096363913978,1,"PS",NA,NA,NA,"Masculino","1984-05-25T00:00:00"
"2317",1143,"Cristóbal Martínez Ramírez","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2318",1143,"Cristóbal Martínez Ramírez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2319",1143,"Cristóbal Martínez Ramírez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2320",1143,"Cristóbal Martínez Ramírez","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2321",1143,"Cristóbal Martínez Ramírez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2322",1143,"Cristóbal Martínez Ramírez","Periodo_6",0.600770896792258,0.57240028466735,0.544029672542442,0.558789789676666,0.813618472021934,0.843954738518339,0.885900681149433,1,"UDI",NA,NA,NA,"Masculino","1984-04-30T00:00:00"
"2323",1144,"Christian Matheson Villán","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2324",1144,"Christian Matheson Villán","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2325",1144,"Christian Matheson Villán","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2326",1144,"Christian Matheson Villán","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2327",1144,"Christian Matheson Villán","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2328",1144,"Christian Matheson Villán","Periodo_6",0.837827478116777,0.809456865991869,0.781086253866961,0.548137485980988,0.804222439051946,0.843848680563835,0.888759250463216,1,"IND",NA,NA,NA,"Masculino","1957-12-17T00:00:00"
"2329",1145,"Karen Medina Vásquez","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-05-10T00:00:00"
"2330",1145,"Karen Medina Vásquez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-05-10T00:00:00"
"2331",1145,"Karen Medina Vásquez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-05-10T00:00:00"
"2332",1145,"Karen Medina Vásquez","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-05-10T00:00:00"
"2333",1145,"Karen Medina Vásquez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-05-10T00:00:00"
"2334",1145,"Karen Medina Vásquez","Periodo_6",-0.130053121251112,-0.15842373337602,-0.186794345500928,-0.0216130297631025,0.118846707389277,0.144019280129057,0.184346277680071,2,"PDG","IND",NA,NA,"Femenino","1982-05-10T00:00:00"
"2335",1146,"José Carlos Meza Pereira","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2336",1146,"José Carlos Meza Pereira","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2337",1146,"José Carlos Meza Pereira","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2338",1146,"José Carlos Meza Pereira","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2339",1146,"José Carlos Meza Pereira","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2340",1146,"José Carlos Meza Pereira","Periodo_6",1.08029821790992,1.05192760578501,1.02355699366011,0.966965436935425,1.48427178550551,1.52910713916383,1.58190936918897,1,"PREP",NA,NA,NA,"Masculino","1989-03-07T00:00:00"
"2341",1147,"Helia Molina Milman","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1947-04-02T00:00:00"
"2342",1147,"Helia Molina Milman","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1947-04-02T00:00:00"
